Time,TR,RM
0,1,0.282723
1,0.977935,0.296035
2,0.958657,0.316265
3,0.941567,0.339467
4,0.926243,0.364742
5,0.91239,0.391816
6,0.899784,0.420598
7,0.888254,0.451077
8,0.877659,0.483274
9,0.867887,0.517234
10,0.858842,0.55301
11,0.850444,0.590662
12,0.842623,0.630256
13,0.835321,0.671858
14,0.828484,0.715533
15,0.822066,0.761349
16,0.816026,0.809371
17,0.810325,0.859664
18,0.804932,0.912289
19,0.799817,0.967305
20,0.794951,1.02477
21,0.790311,1.08473
22,0.785874,1.14725
23,0.78162,1.21235
24,0.77753,1.28008
25,0.773588,1.35048
26,0.769777,1.42357
27,0.766085,1.49937
28,0.762496,1.5779
29,0.759001,1.65916
30,0.755587,1.74315
31,0.752245,1.82986
32,0.748966,1.91929
33,0.745742,2.01139
34,0.742564,2.10615
35,0.739426,2.20352
36,0.736322,2.30345
37,0.733247,2.40589
38,0.730194,2.51078
39,0.72716,2.61804
40,0.724141,2.7276
41,0.721132,2.83936
42,0.718132,2.95325
43,0.715136,3.06916
44,0.712143,3.18699
45,0.70915,3.30664
46,0.706157,3.42799
47,0.70316,3.55092
48,0.70016,3.67532
49,0.697156,3.80108
50,0.694146,3.92805
51,0.691131,4.05613
52,0.68811,4.18519
53,0.685083,4.3151
54,0.68205,4.44573
55,0.679012,4.57697
56,0.675968,4.70869
57,0.67292,4.84077
58,0.669867,4.97309
59,0.666811,5.10553
60,0.663753,5.23799
61,0.660692,5.37035
62,0.657631,5.50251
63,0.654569,5.63436
64,0.651508,5.76581
65,0.648448,5.89675
66,0.645391,6.02711
67,0.642338,6.15679
68,0.639289,6.28571
69,0.636245,6.41379
70,0.633208,6.54096
71,0.630178,6.66716
72,0.627156,6.79231
73,0.624143,6.91636
74,0.621139,7.03926
75,0.618147,7.16094
76,0.615165,7.28136
77,0.612196,7.40048
78,0.609239,7.51826
79,0.606296,7.63466
80,0.603367,7.74965
81,0.600453,7.8632
82,0.597553,7.97528
83,0.59467,8.08587
84,0.591802,8.19496
85,0.588952,8.30251
86,0.586118,8.40853
87,0.583301,8.51299
88,0.580502,8.61589
89,0.577722,8.71723
90,0.574959,8.81699
91,0.572215,8.91517
92,0.569489,9.01178
93,0.566782,9.10681
94,0.564095,9.20026
95,0.561426,9.29215
96,0.558776,9.38248
97,0.556146,9.47124
98,0.553535,9.55846
99,0.550943,9.64414
100,0.54837,9.7283
101,0.545817,9.81093
102,0.543283,9.89206
103,0.540768,9.9717
104,0.538272,10.0499
105,0.535794,10.1266
106,0.533336,10.2018
107,0.530897,10.2756
108,0.528476,10.348
109,0.526073,10.4191
110,0.523689,10.4887
111,0.521323,10.5569
112,0.518975,10.6239
113,0.516644,10.6894
114,0.514331,10.7537
115,0.512036,10.8167
116,0.509758,10.8784
117,0.507496,10.9389
118,0.505252,10.9981
119,0.503024,11.0561
120,0.500812,11.1129
121,0.498617,11.1685
122,0.496437,11.223
123,0.494274,11.2763
124,0.492125,11.3285
125,0.489992,11.3796
126,0.487874,11.4296
127,0.48577,11.4785
128,0.483681,11.5264
129,0.481607,11.5733
130,0.479546,11.6191
131,0.4775,11.6639
132,0.475467,11.7078
133,0.473447,11.7507
134,0.471441,11.7926
135,0.469448,11.8336
136,0.467467,11.8737
137,0.465499,11.9129
138,0.463543,11.9513
139,0.4616,11.9887
140,0.459668,12.0254
141,0.457749,12.0611
142,0.45584,12.0961
143,0.453943,12.1303
144,0.452057,12.1637
145,0.450183,12.1963
146,0.448318,12.2281
147,0.446465,12.2592
148,0.444622,12.2896
149,0.442789,12.3193
150,0.440966,12.3483
151,0.439153,12.3765
152,0.43735,12.4042
153,0.435556,12.4311
154,0.433771,12.4574
155,0.431996,12.4831
156,0.43023,12.5081
157,0.428472,12.5325
158,0.426724,12.5564
159,0.424984,12.5796
160,0.423252,12.6023
161,0.421529,12.6244
162,0.419814,12.6459
163,0.418107,12.667
164,0.416408,12.6874
165,0.414717,12.7074
166,0.413033,12.7268
167,0.411357,12.7458
168,0.409689,12.7642
169,0.408027,12.7822
170,0.406373,12.7997
171,0.404726,12.8168
172,0.403086,12.8334
173,0.401453,12.8495
174,0.399826,12.8652
175,0.398207,12.8805
176,0.396594,12.8954
177,0.394987,12.9099
178,0.393387,12.9239
179,0.391793,12.9376
180,0.390205,12.9509
181,0.388623,12.9638
182,0.387048,12.9764
183,0.385478,12.9886
184,0.383915,13.0004
185,0.382357,13.0119
186,0.380805,13.023
187,0.379258,13.0339
188,0.377717,13.0443
189,0.376182,13.0545
190,0.374653,13.0644
191,0.373128,13.0739
192,0.371609,13.0832
193,0.370096,13.0922
194,0.368587,13.1009
195,0.367084,13.1093
196,0.365586,13.1174
197,0.364093,13.1252
198,0.362605,13.1328
199,0.361122,13.1402
200,0.359644,13.1472
201,0.358171,13.1541
202,0.356703,13.1607
203,0.35524,13.167
204,0.353781,13.1732
205,0.352327,13.179
206,0.350878,13.1847
207,0.349433,13.1902
208,0.347994,13.1954
209,0.346558,13.2005
210,0.345128,13.2053
211,0.343701,13.2099
212,0.34228,13.2144
213,0.340863,13.2186
214,0.33945,13.2227
215,0.338042,13.2266
216,0.336638,13.2303
217,0.335238,13.2338
218,0.333843,13.2372
219,0.332452,13.2403
220,0.331065,13.2434
221,0.329683,13.2462
222,0.328305,13.2489
223,0.326931,13.2515
224,0.325562,13.2539
225,0.324196,13.2562
226,0.322835,13.2583
227,0.321478,13.2603
228,0.320125,13.2621
229,0.318777,13.2638
230,0.317432,13.2654
231,0.316092,13.2668
232,0.314755,13.2682
233,0.313423,13.2694
234,0.312095,13.2704
235,0.31077,13.2714
236,0.30945,13.2723
237,0.308134,13.273
238,0.306822,13.2736
239,0.305514,13.2742
240,0.30421,13.2746
241,0.30291,13.2749
242,0.301614,13.2751
243,0.300322,13.2753
244,0.299034,13.2753
245,0.29775,13.2753
246,0.29647,13.2751
247,0.295194,13.2749
248,0.293922,13.2746
249,0.292654,13.2741
250,0.291389,13.2737
251,0.290129,13.2731
252,0.288873,13.2725
253,0.28762,13.2717
254,0.286372,13.271
255,0.285127,13.2701
256,0.283887,13.2692
257,0.28265,13.2682
258,0.281417,13.2671
259,0.280188,13.266
260,0.278963,13.2648
261,0.277742,13.2635
262,0.276525,13.2622
263,0.275312,13.2608
264,0.274102,13.2594
265,0.272897,13.2579
266,0.271695,13.2564
267,0.270498,13.2548
268,0.269304,13.2531
269,0.268114,13.2515
270,0.266928,13.2497
271,0.265746,13.2479
272,0.264568,13.2461
273,0.263394,13.2442
274,0.262223,13.2423
275,0.261057,13.2404
276,0.259894,13.2384
277,0.258735,13.2363
278,0.25758,13.2342
279,0.256429,13.2321
280,0.255282,13.23
281,0.254139,13.2278
282,0.253,13.2256
283,0.251864,13.2233
284,0.250733,13.221
285,0.249605,13.2187
286,0.248481,13.2164
287,0.247361,13.214
288,0.246245,13.2116
289,0.245133,13.2092
290,0.244025,13.2068
291,0.24292,13.2043
292,0.24182,13.2018
293,0.240723,13.1993
294,0.23963,13.1967
295,0.238541,13.1942
296,0.237456,13.1916
297,0.236375,13.189
298,0.235298,13.1864
299,0.234224,13.1837
300,0.233155,13.1811
301,0.232089,13.1784
302,0.231027,13.1757
303,0.229969,13.173
304,0.228915,13.1703
305,0.227865,13.1675
306,0.226818,13.1648
307,0.225776,13.162
308,0.224737,13.1592
309,0.223702,13.1565
310,0.222671,13.1537
311,0.221644,13.1509
312,0.220621,13.148
313,0.219602,13.1452
314,0.218586,13.1424
315,0.217574,13.1395
316,0.216566,13.1367
317,0.215562,13.1338
318,0.214562,13.131
319,0.213566,13.1281
320,0.212573,13.1252
321,0.211584,13.1224
322,0.210599,13.1195
323,0.209618,13.1166
324,0.208641,13.1137
325,0.207668,13.1108
326,0.206698,13.1079
327,0.205732,13.105
328,0.20477,13.1021
329,0.203812,13.0992
330,0.202857,13.0963
331,0.201907,13.0934
332,0.20096,13.0905
333,0.200017,13.0876
334,0.199077,13.0847
335,0.198142,13.0818
336,0.19721,13.0789
337,0.196282,13.076
338,0.195358,13.0731
339,0.194438,13.0702
340,0.193521,13.0673
341,0.192608,13.0645
342,0.191699,13.0616
343,0.190793,13.0587
344,0.189892,13.0558
345,0.188994,13.0529
346,0.188099,13.0501
347,0.187209,13.0472
348,0.186322,13.0443
349,0.185439,13.0415
350,0.184559,13.0386
351,0.183684,13.0358
352,0.182812,13.0329
353,0.181943,13.0301
354,0.181079,13.0273
355,0.180218,13.0245
356,0.179361,13.0217
357,0.178507,13.0188
358,0.177657,13.016
359,0.176811,13.0133
360,0.175968,13.0105
361,0.175129,13.0077
362,0.174294,13.0049
363,0.173462,13.0022
364,0.172634,12.9994
365,0.171809,12.9967
366,0.170988,12.9939
367,0.170171,12.9912
368,0.169357,12.9885
369,0.168547,12.9858
370,0.16774,12.9831
371,0.166937,12.9804
372,0.166138,12.9777
373,0.165342,12.975
374,0.16455,12.9723
375,0.163761,12.9697
376,0.162975,12.967
377,0.162194,12.9644
378,0.161415,12.9618
379,0.160641,12.9592
380,0.159869,12.9566
381,0.159102,12.954
382,0.158337,12.9514
383,0.157577,12.9488
384,0.156819,12.9462
385,0.156065,12.9437
386,0.155315,12.9412
387,0.154568,12.9386
388,0.153824,12.9361
389,0.153084,12.9336
390,0.152347,12.9311
391,0.151614,12.9286
392,0.150884,12.9261
393,0.150158,12.9237
394,0.149435,12.9212
395,0.148715,12.9188
396,0.147998,12.9164
397,0.147285,12.914
398,0.146575,12.9115
399,0.145869,12.9092
400,0.145166,12.9068
401,0.144466,12.9044
402,0.14377,12.902
403,0.143077,12.8997
404,0.142387,12.8974
405,0.1417,12.8951
406,0.141017,12.8927
407,0.140337,12.8904
408,0.13966,12.8882
409,0.138986,12.8859
410,0.138316,12.8836
411,0.137649,12.8814
412,0.136985,12.8792
413,0.136324,12.8769
414,0.135667,12.8747
415,0.135012,12.8725
416,0.134361,12.8703
417,0.133713,12.8682
418,0.133068,12.866
419,0.132426,12.8639
420,0.131788,12.8617
421,0.131152,12.8596
422,0.13052,12.8575
423,0.12989,12.8554
424,0.129264,12.8533
425,0.128641,12.8512
426,0.128021,12.8492
427,0.127404,12.8471
428,0.12679,12.8451
429,0.126179,12.8431
430,0.125571,12.8411
431,0.124966,12.8391
432,0.124364,12.8371
433,0.123766,12.8351
434,0.12317,12.8331
435,0.122577,12.8312
436,0.121987,12.8293
437,0.1214,12.8273
438,0.120816,12.8254
439,0.120234,12.8235
440,0.119656,12.8216
441,0.119081,12.8198
442,0.118508,12.8179
443,0.117939,12.8161
444,0.117372,12.8142
445,0.116808,12.8124
446,0.116248,12.8106
447,0.115689,12.8088
448,0.115134,12.807
449,0.114582,12.8052
450,0.114032,12.8035
451,0.113485,12.8017
452,0.112941,12.8
453,0.1124,12.7983
454,0.111862,12.7965
455,0.111326,12.7948
456,0.110793,12.7932
457,0.110263,12.7915
458,0.109735,12.7898
459,0.10921,12.7882
460,0.108688,12.7865
461,0.108169,12.7849
462,0.107652,12.7833
463,0.107138,12.7817
464,0.106627,12.7801
465,0.106118,12.7785
466,0.105612,12.7769
467,0.105108,12.7754
468,0.104608,12.7738
469,0.104109,12.7723
470,0.103614,12.7708
471,0.103121,12.7693
472,0.10263,12.7678
473,0.102142,12.7663
474,0.101657,12.7648
475,0.101174,12.7633
476,0.100694,12.7619
477,0.100216,12.7604
478,0.0997407,12.759
479,0.0992679,12.7576
480,0.0987976,12.7562
481,0.0983298,12.7548
482,0.0978645,12.7534
483,0.0974016,12.752
484,0.0969412,12.7507
485,0.0964832,12.7493
486,0.0960277,12.748
487,0.0955745,12.7467
488,0.0951238,12.7453
489,0.0946754,12.744
490,0.0942294,12.7427
491,0.0937858,12.7415
492,0.0933446,12.7402
493,0.0929057,12.7389
494,0.0924692,12.7377
495,0.0920349,12.7364
496,0.091603,12.7352
497,0.0911734,12.734
498,0.0907461,12.7328
499,0.0903211,12.7316
500,0.0898984,12.7304
501,0.0894779,12.7292
502,0.0890597,12.7281
503,0.0886437,12.7269
