Time,TMin,TMax,VMin,VMax,NMin,NMax
412,0.0956653,0.0965102,0.00350222,0.00517536,0.65543,1.05768
413,0.0951205,0.0959609,0.00347211,0.00513955,0.655735,1.05849
414,0.0945785,0.0954146,0.00344232,0.00510409,0.656038,1.0593
415,0.0940395,0.0948712,0.00341285,0.005069,0.656339,1.06011
416,0.0935035,0.0943308,0.00338371,0.00503426,0.656639,1.06091
417,0.0929703,0.0937933,0.00335488,0.00499986,0.656937,1.0617
418,0.09244,0.0932587,0.00332636,0.00496581,0.657233,1.0625
419,0.0919126,0.0927271,0.00329814,0.0049321,0.657527,1.06328
420,0.0913881,0.0921983,0.00327023,0.00489872,0.65782,1.06407
421,0.0908665,0.0916724,0.00324262,0.00486568,0.658111,1.06485
422,0.0903477,0.0911494,0.0032153,0.00483296,0.6584,1.06562
423,0.0898317,0.0906293,0.00318828,0.00480056,0.658688,1.06639
424,0.0893185,0.090112,0.00316154,0.00476848,0.658974,1.06716
425,0.0888082,0.0895975,0.00313508,0.00473671,0.659258,1.06792
426,0.0883007,0.0890859,0.0031089,0.00470525,0.659541,1.06868
427,0.0877959,0.0885771,0.003083,0.0046741,0.659822,1.06943
428,0.0872939,0.0880711,0.00305738,0.00464325,0.660102,1.07018
429,0.0867947,0.0875678,0.00303202,0.0046127,0.66038,1.07093
430,0.0862982,0.0870674,0.00300692,0.00458245,0.660656,1.07167
431,0.0858045,0.0865697,0.00298209,0.00455248,0.66093,1.0724
432,0.0853135,0.0860747,0.00295752,0.0045228,0.661203,1.07314
433,0.0848253,0.0855825,0.0029332,0.00449341,0.661475,1.07387
434,0.0843397,0.085093,0.00290913,0.0044643,0.661745,1.07459
435,0.0838568,0.0846063,0.00288531,0.00443546,0.662013,1.07531
436,0.0833766,0.0841222,0.00286174,0.00440689,0.66228,1.07603
437,0.082899,0.0836408,0.00283841,0.0043786,0.662545,1.07674
438,0.0824242,0.0831622,0.00281533,0.00435057,0.662809,1.07745
439,0.0819519,0.0826861,0.00279247,0.00432281,0.663071,1.07816
440,0.0814823,0.0822127,0.00276985,0.00429531,0.663332,1.07886
441,0.0810153,0.081742,0.00274746,0.00426806,0.663591,1.07956
442,0.0805509,0.0812739,0.0027253,0.00424107,0.663849,1.08025
443,0.0800892,0.0808084,0.00270337,0.00421433,0.664105,1.08094
444,0.07963,0.0803455,0.00268165,0.00418783,0.66436,1.08163
445,0.0791733,0.0798853,0.00266016,0.00416158,0.664613,1.08231
446,0.0787192,0.0794275,0.00263888,0.00413558,0.664865,1.08299
447,0.0782677,0.0789724,0.00261781,0.00410981,0.665115,1.08366
448,0.0778187,0.0785198,0.00259696,0.00408428,0.665364,1.08433
449,0.0773723,0.0780698,0.00257631,0.00405898,0.665612,1.085
450,0.0769283,0.0776223,0.00255587,0.00403391,0.665858,1.08566
451,0.0764868,0.0771773,0.00253564,0.00400907,0.666103,1.08632
452,0.0760479,0.0767348,0.0025156,0.00398445,0.666346,1.08698
453,0.0756114,0.0762948,0.00249577,0.00396006,0.666588,1.08763
454,0.0751774,0.0758573,0.00247613,0.00393588,0.666828,1.08828
455,0.0747458,0.0754223,0.00245668,0.00391193,0.667068,1.08893
456,0.0743166,0.0749898,0.00243742,0.00388818,0.667305,1.08957
457,0.0738899,0.0745597,0.00241836,0.00386465,0.667542,1.09021
458,0.0734657,0.074132,0.00239948,0.00384133,0.667777,1.09084
459,0.0730438,0.0737067,0.00238078,0.00381822,0.66801,1.09147
460,0.0726243,0.0732839,0.00236227,0.00379531,0.668243,1.0921
461,0.0722072,0.0728635,0.00234394,0.0037726,0.668474,1.09273
462,0.0717924,0.0724454,0.00232578,0.00375009,0.668704,1.09335
463,0.0713801,0.0720298,0.0023078,0.00372778,0.668932,1.09396
464,0.07097,0.0716165,0.00228999,0.00370567,0.669159,1.09458
465,0.0705623,0.0712055,0.00227236,0.00368374,0.669385,1.09519
466,0.070157,0.0707969,0.00225489,0.00366201,0.669609,1.0958
467,0.0697539,0.0703907,0.0022376,0.00364047,0.669832,1.0964
468,0.0693532,0.0699867,0.00222047,0.00361911,0.670054,1.097
469,0.0689547,0.0695851,0.0022035,0.00359794,0.670275,1.0976
470,0.0685585,0.0691857,0.00218669,0.00357695,0.670494,1.09819
471,0.0681646,0.0687887,0.00217004,0.00355614,0.670713,1.09878
472,0.0677729,0.0683939,0.00215355,0.00353551,0.670929,1.09937
473,0.0673835,0.0680014,0.00213722,0.00351505,0.671145,1.09995
474,0.0669963,0.0676111,0.00212104,0.00349477,0.67136,1.10053
475,0.0666114,0.0672231,0.00210501,0.00347466,0.671573,1.10111
476,0.0662286,0.0668373,0.00208914,0.00345472,0.671785,1.10168
477,0.0658481,0.0664537,0.00207341,0.00343495,0.671995,1.10225
478,0.0654697,0.0660723,0.00205783,0.00341535,0.672205,1.10282
479,0.0650935,0.0656931,0.00204239,0.00339591,0.672413,1.10339
480,0.0647195,0.0653161,0.0020271,0.00337663,0.672621,1.10395
481,0.0643476,0.0649413,0.00201195,0.00335751,0.672827,1.10451
482,0.0639779,0.0645686,0.00199694,0.00333855,0.673031,1.10506
483,0.0636103,0.0641981,0.00198207,0.00331975,0.673235,1.10561
484,0.0632449,0.0638297,0.00196734,0.00330111,0.673438,1.10616
485,0.0628815,0.0634635,0.00195274,0.00328261,0.673639,1.10671
486,0.0625203,0.0630993,0.00193828,0.00326428,0.673839,1.10725
487,0.0621611,0.0627373,0.00192395,0.00324609,0.674038,1.10779
488,0.061804,0.0623774,0.00190975,0.00322805,0.674236,1.10833
489,0.061449,0.0620195,0.00189568,0.00321015,0.674433,1.10886
490,0.061096,0.0616637,0.00188174,0.0031924,0.674629,1.10939
491,0.0607451,0.06131,0.00186792,0.0031748,0.674823,1.10992
492,0.0603962,0.0609584,0.00185423,0.00315734,0.675017,1.11045
493,0.0600494,0.0606087,0.00184067,0.00314002,0.675209,1.11097
494,0.0597045,0.0602611,0.00182722,0.00312284,0.6754,1.11149
495,0.0593617,0.0599156,0.0018139,0.00310579,0.67559,1.11201
496,0.0590208,0.059572,0.0018007,0.00308889,0.67578,1.11252
497,0.058682,0.0592304,0.00178761,0.00307211,0.675968,1.11303
498,0.0583451,0.0588908,0.00177464,0.00305548,0.676155,1.11354
499,0.0580101,0.0585532,0.00176179,0.00303897,0.67634,1.11404
500,0.0576772,0.0582176,0.00174906,0.00302259,0.676525,1.11454
501,0.0573461,0.0578839,0.00173643,0.00300634,0.676709,1.11504
502,0.057017,0.0575522,0.00172392,0.00299022,0.676892,1.11554
503,0.0566898,0.0572224,0.00171152,0.00297423,0.677074,1.11603
504,0.0563645,0.0568945,0.00169923,0.00295836,0.677254,1.11653
505,0.0560412,0.0565685,0.00168704,0.00294262,0.677434,1.11701
506,0.0557197,0.0562445,0.00167497,0.002927,0.677613,1.1175
507,0.0554,0.0559223,0.001663,0.0029115,0.67779,1.11798
508,0.0550823,0.055602,0.00165113,0.00289612,0.677967,1.11846
509,0.0547664,0.0552836,0.00163937,0.00288085,0.678142,1.11894
510,0.0544524,0.054967,0.00162771,0.00286571,0.678317,1.11941
511,0.0541402,0.0546523,0.00161615,0.00285068,0.678491,1.11989
512,0.0538298,0.0543395,0.0016047,0.00283577,0.678663,1.12036
513,0.0535213,0.0540285,0.00159334,0.00282097,0.678835,1.12082
514,0.0532145,0.0537192,0.00158208,0.00280628,0.679006,1.12129
515,0.0529096,0.0534119,0.00157092,0.00279171,0.679176,1.12175
516,0.0526064,0.0531063,0.00155985,0.00277724,0.679344,1.12221
517,0.052305,0.0528025,0.00154888,0.00276289,0.679512,1.12267
518,0.0520054,0.0525005,0.001538,0.00274864,0.679679,1.12312
519,0.0517076,0.0522002,0.00152722,0.0027345,0.679845,1.12357
520,0.0514115,0.0519018,0.00151653,0.00272046,0.68001,1.12402
521,0.0511171,0.051605,0.00150593,0.00270653,0.680174,1.12447
522,0.0508245,0.0513101,0.00149541,0.00269271,0.680337,1.12491
523,0.0505336,0.0510168,0.00148499,0.00267898,0.680499,1.12535
524,0.0502444,0.0507253,0.00147466,0.00266536,0.680661,1.12579
525,0.0499569,0.0504355,0.00146441,0.00265184,0.680821,1.12623
526,0.0496711,0.0501474,0.00145426,0.00263842,0.680981,1.12666
527,0.049387,0.049861,0.00144418,0.00262509,0.681139,1.12709
528,0.0491046,0.0495763,0.00143419,0.00261187,0.681297,1.12752
529,0.0488238,0.0492933,0.00142429,0.00259874,0.681454,1.12795
530,0.0485447,0.0490119,0.00141447,0.0025857,0.68161,1.12837
531,0.0482672,0.0487322,0.00140473,0.00257276,0.681765,1.1288
532,0.0479914,0.0484542,0.00139507,0.00255992,0.681919,1.12922
533,0.0477172,0.0481778,0.00138549,0.00254717,0.682072,1.12963
534,0.0474446,0.047903,0.00137599,0.00253451,0.682225,1.13005
535,0.0471736,0.0476298,0.00136657,0.00252194,0.682376,1.13046
536,0.0469043,0.0473583,0.00135723,0.00250946,0.682527,1.13087
537,0.0466365,0.0470883,0.00134796,0.00249707,0.682677,1.13128
538,0.0463703,0.04682,0.00133877,0.00248477,0.682826,1.13169
539,0.0461057,0.0465532,0.00132966,0.00247255,0.682974,1.13209
540,0.0458426,0.046288,0.00132062,0.00246042,0.683122,1.13249
541,0.0455811,0.0460244,0.00131165,0.00244838,0.683268,1.13289
542,0.0453212,0.0457624,0.00130276,0.00243642,0.683414,1.13329
543,0.0450627,0.0455018,0.00129394,0.00242455,0.683559,1.13368
544,0.0448059,0.0452429,0.0012852,0.00241276,0.683703,1.13408
545,0.0445505,0.0449855,0.00127652,0.00240106,0.683846,1.13447
546,0.0442967,0.0447295,0.00126792,0.00238943,0.683989,1.13486
547,0.0440443,0.0444752,0.00125938,0.00237789,0.68413,1.13524
548,0.0437935,0.0442223,0.00125091,0.00236642,0.684271,1.13563
549,0.0435441,0.0439709,0.00124251,0.00235504,0.684411,1.13601
550,0.0432962,0.043721,0.00123418,0.00234373,0.684551,1.13639
551,0.0430498,0.0434726,0.00122592,0.0023325,0.684689,1.13677
552,0.0428049,0.0432256,0.00121772,0.00232135,0.684827,1.13714
553,0.0425614,0.0429802,0.00120959,0.00231028,0.684964,1.13752
554,0.0423193,0.0427361,0.00120152,0.00229928,0.6851,1.13789
555,0.0420787,0.0424936,0.00119352,0.00228835,0.685236,1.13826
556,0.0418395,0.0422524,0.00118558,0.00227751,0.685371,1.13862
557,0.0416018,0.0420127,0.0011777,0.00226673,0.685505,1.13899
558,0.0413654,0.0417745,0.00116989,0.00225603,0.685638,1.13935
559,0.0411305,0.0415376,0.00116214,0.00224539,0.68577,1.13971
560,0.0408969,0.0413021,0.00115445,0.00223484,0.685902,1.14007
561,0.0406648,0.0410681,0.00114682,0.00222435,0.686033,1.14043
562,0.040434,0.0408354,0.00113925,0.00221393,0.686163,1.14078
563,0.0402046,0.0406041,0.00113174,0.00220358,0.686293,1.14114
564,0.0399765,0.0403742,0.00112429,0.0021933,0.686422,1.14149
565,0.0397498,0.0401457,0.00111689,0.00218309,0.68655,1.14184
566,0.0395245,0.0399185,0.00110956,0.00217294,0.686677,1.14219
567,0.0393005,0.0396927,0.00110228,0.00216287,0.686804,1.14253
568,0.0390778,0.0394682,0.00109506,0.00215286,0.68693,1.14288
569,0.0388565,0.039245,0.00108789,0.00214291,0.687055,1.14322
570,0.0386365,0.0390232,0.00108078,0.00213303,0.68718,1.14356
571,0.0384178,0.0388027,0.00107373,0.00212322,0.687304,1.14389
572,0.0382004,0.0385835,0.00106673,0.00211347,0.687427,1.14423
573,0.0379843,0.0383656,0.00105978,0.00210378,0.687549,1.14456
574,0.0377694,0.038149,0.00105289,0.00209415,0.687671,1.1449
575,0.0375559,0.0379337,0.00104605,0.00208459,0.687792,1.14523
576,0.0373436,0.0377197,0.00103926,0.00207509,0.687913,1.14556
577,0.0371326,0.0375069,0.00103253,0.00206565,0.688033,1.14588
578,0.0369229,0.0372954,0.00102585,0.00205627,0.688152,1.14621
579,0.0367144,0.0370852,0.00101921,0.00204695,0.68827,1.14653
580,0.0365071,0.0368763,0.00101263,0.00203769,0.688388,1.14685
581,0.0363011,0.0366685,0.0010061,0.00202849,0.688505,1.14717
582,0.0360963,0.036462,0.000999617,0.00201935,0.688622,1.14749
583,0.0358927,0.0362568,0.000993184,0.00201027,0.688738,1.14781
584,0.0356904,0.0360528,0.0009868,0.00200124,0.688853,1.14812
585,0.0354892,0.0358499,0.000980464,0.00199227,0.688968,1.14843
586,0.0352892,0.0356483,0.000974175,0.00198336,0.689082,1.14874
587,0.0350905,0.0354479,0.000967934,0.0019745,0.689195,1.14905
588,0.0348929,0.0352487,0.00096174,0.0019657,0.689308,1.14936
589,0.0346965,0.0350507,0.000955593,0.00195696,0.68942,1.14967
590,0.0345013,0.0348538,0.000949491,0.00194827,0.689531,1.14997
591,0.0343072,0.0346582,0.000943436,0.00193963,0.689642,1.15027
592,0.0341144,0.0344637,0.000937425,0.00193104,0.689753,1.15057
593,0.0339226,0.0342703,0.000931459,0.00192251,0.689862,1.15087
594,0.033732,0.0340781,0.000925538,0.00191403,0.689971,1.15117
595,0.0335425,0.0338871,0.000919661,0.00190561,0.69008,1.15147
596,0.0333542,0.0336972,0.000913827,0.00189723,0.690188,1.15176
597,0.033167,0.0335084,0.000908037,0.00188891,0.690295,1.15205
598,0.0329809,0.0333208,0.000902289,0.00188064,0.690402,1.15234
599,0.0327959,0.0331342,0.000896584,0.00187242,0.690508,1.15263
