Time,TR,RM
0,1,0.282723
1,0.979145,0.296011
2,0.960563,0.316315
3,0.943863,0.339665
4,0.928746,0.365157
5,0.914984,0.392518
6,0.902396,0.42166
7,0.890834,0.452572
8,0.880176,0.485283
9,0.870322,0.519838
10,0.861182,0.556299
11,0.852682,0.59473
12,0.844757,0.635203
13,0.837349,0.67779
14,0.830407,0.722566
15,0.823886,0.769603
16,0.817745,0.818976
17,0.811948,0.870757
18,0.806462,0.925016
19,0.801257,0.98182
20,0.796307,1.04124
21,0.791586,1.10332
22,0.787072,1.16814
23,0.782745,1.23573
24,0.778587,1.30616
25,0.774579,1.37945
26,0.770706,1.45565
27,0.766955,1.53478
28,0.763311,1.61686
29,0.759763,1.70191
30,0.756299,1.78994
31,0.75291,1.88093
32,0.749585,1.97489
33,0.746318,2.07178
34,0.743099,2.17158
35,0.739923,2.27426
36,0.736782,2.37977
37,0.733671,2.48804
38,0.730584,2.59903
39,0.727518,2.71265
40,0.724467,2.82882
41,0.721429,2.94747
42,0.7184,3.06848
43,0.715377,3.19177
44,0.712359,3.31722
45,0.709342,3.44472
46,0.706325,3.57415
47,0.703307,3.70538
48,0.700287,3.8383
49,0.697264,3.97276
50,0.694237,4.10864
51,0.691206,4.24581
52,0.688172,4.38412
53,0.685133,4.52344
54,0.68209,4.66364
55,0.679044,4.80458
56,0.675994,4.94612
57,0.672943,5.08814
58,0.669889,5.2305
59,0.666835,5.37308
60,0.663781,5.51574
61,0.660727,5.65838
62,0.657675,5.80088
63,0.654627,5.94311
64,0.651582,6.08497
65,0.648542,6.22636
66,0.645507,6.36718
67,0.64248,6.50732
68,0.639461,6.6467
69,0.636451,6.78523
70,0.633451,6.92284
71,0.630461,7.05943
72,0.627484,7.19495
73,0.62452,7.32932
74,0.621569,7.46249
75,0.618633,7.59438
76,0.615713,7.72495
77,0.612809,7.85416
78,0.609921,7.98194
79,0.607051,8.10827
80,0.6042,8.23311
81,0.601367,8.35641
82,0.598554,8.47816
83,0.59576,8.59832
84,0.592987,8.71688
85,0.590234,8.8338
86,0.587503,8.94908
87,0.584793,9.0627
88,0.582105,9.17465
89,0.579439,9.28493
90,0.576795,9.39351
91,0.574174,9.50041
92,0.571575,9.60561
93,0.568999,9.70912
94,0.566446,9.81094
95,0.563915,9.91107
96,0.561407,10.0095
97,0.558923,10.1063
98,0.556461,10.2014
99,0.554021,10.2949
100,0.551605,10.3867
101,0.549211,10.4768
102,0.54684,10.5654
103,0.544491,10.6523
104,0.542164,10.7377
105,0.539859,10.8215
106,0.537576,10.9037
107,0.535315,10.9843
108,0.533076,11.0635
109,0.530857,11.1411
110,0.52866,11.2172
111,0.526483,11.2919
112,0.524327,11.3651
113,0.522191,11.4369
114,0.520076,11.5072
115,0.517979,11.5762
116,0.515903,11.6438
117,0.513846,11.71
118,0.511807,11.7749
119,0.509787,11.8385
120,0.507786,11.9008
121,0.505802,11.9618
122,0.503837,12.0216
123,0.501889,12.0801
124,0.499958,12.1375
125,0.498043,12.1936
126,0.496146,12.2485
127,0.494265,12.3023
128,0.492399,12.355
129,0.49055,12.4065
130,0.488716,12.457
131,0.486897,12.5064
132,0.485093,12.5547
133,0.483303,12.602
134,0.481528,12.6483
135,0.479767,12.6935
136,0.478019,12.7378
137,0.476285,12.7812
138,0.474565,12.8235
139,0.472857,12.865
140,0.471162,12.9055
141,0.469479,12.9452
142,0.467809,12.984
143,0.46615,13.0219
144,0.464503,13.059
145,0.462868,13.0952
146,0.461244,13.1306
147,0.45963,13.1653
148,0.458028,13.1991
149,0.456436,13.2322
150,0.454854,13.2646
151,0.453283,13.2962
152,0.451721,13.3271
153,0.450169,13.3573
154,0.448627,13.3868
155,0.447093,13.4156
156,0.445569,13.4437
157,0.444054,13.4712
158,0.442548,13.4981
159,0.441049,13.5243
160,0.43956,13.5499
161,0.438078,13.5749
162,0.436605,13.5994
163,0.435139,13.6232
164,0.433681,13.6465
165,0.43223,13.6693
166,0.430787,13.6915
167,0.429351,13.7131
168,0.427922,13.7343
169,0.4265,13.7549
170,0.425085,13.775
171,0.423676,13.7947
172,0.422274,13.8138
173,0.420878,13.8325
174,0.419489,13.8508
175,0.418105,13.8686
176,0.416727,13.8859
177,0.415356,13.9028
178,0.41399,13.9193
179,0.41263,13.9354
180,0.411275,13.9511
181,0.409925,13.9663
182,0.408581,13.9812
183,0.407243,13.9957
184,0.405909,14.0099
185,0.40458,14.0236
186,0.403256,14.037
187,0.401937,14.0501
188,0.400623,14.0628
189,0.399314,14.0752
190,0.398009,14.0873
191,0.396708,14.099
192,0.395412,14.1104
193,0.394121,14.1215
194,0.392833,14.1323
195,0.39155,14.1428
196,0.390271,14.153
197,0.388996,14.163
198,0.387725,14.1726
199,0.386458,14.182
200,0.385194,14.1911
201,0.383935,14.2
202,0.382679,14.2086
203,0.381427,14.217
204,0.380179,14.2251
205,0.378934,14.233
206,0.377693,14.2406
207,0.376455,14.248
208,0.375221,14.2552
209,0.37399,14.2621
210,0.372763,14.2689
211,0.371538,14.2754
212,0.370317,14.2818
213,0.3691,14.2879
214,0.367885,14.2938
215,0.366674,14.2996
216,0.365466,14.3051
217,0.36426,14.3105
218,0.363058,14.3156
219,0.361859,14.3207
220,0.360663,14.3255
221,0.35947,14.3301
222,0.358279,14.3346
223,0.357092,14.339
224,0.355907,14.3431
225,0.354725,14.3471
226,0.353547,14.351
227,0.35237,14.3547
228,0.351197,14.3583
229,0.350026,14.3617
230,0.348858,14.365
231,0.347693,14.3681
232,0.346531,14.3711
233,0.345371,14.374
234,0.344214,14.3768
235,0.343059,14.3794
236,0.341907,14.3819
237,0.340757,14.3843
238,0.33961,14.3865
239,0.338466,14.3887
240,0.337324,14.3907
241,0.336185,14.3926
242,0.335048,14.3944
243,0.333914,14.3961
244,0.332782,14.3977
245,0.331653,14.3992
246,0.330526,14.4007
247,0.329402,14.402
248,0.32828,14.4032
249,0.327161,14.4043
250,0.326044,14.4053
251,0.324929,14.4063
252,0.323817,14.4071
253,0.322707,14.4079
254,0.3216,14.4086
255,0.320495,14.4092
256,0.319392,14.4097
257,0.318292,14.4101
258,0.317194,14.4105
259,0.316099,14.4108
260,0.315006,14.411
261,0.313915,14.4112
262,0.312827,14.4113
263,0.311741,14.4113
264,0.310657,14.4112
265,0.309576,14.4111
266,0.308497,14.4109
267,0.30742,14.4107
268,0.306346,14.4104
269,0.305274,14.41
270,0.304204,14.4096
271,0.303137,14.4091
272,0.302072,14.4086
273,0.301009,14.408
274,0.299949,14.4073
275,0.298891,14.4067
276,0.297835,14.4059
277,0.296782,14.4051
278,0.295731,14.4043
279,0.294682,14.4034
280,0.293636,14.4025
281,0.292592,14.4015
282,0.29155,14.4005
283,0.290511,14.3994
284,0.289474,14.3983
285,0.288439,14.3972
286,0.287407,14.396
287,0.286377,14.3947
288,0.285349,14.3935
289,0.284324,14.3922
290,0.283301,14.3908
291,0.28228,14.3895
292,0.281262,14.3881
293,0.280246,14.3866
294,0.279232,14.3852
295,0.278221,14.3837
296,0.277212,14.3821
297,0.276205,14.3806
298,0.275201,14.379
299,0.274199,14.3774
300,0.273199,14.3757
301,0.272202,14.374
302,0.271207,14.3723
303,0.270214,14.3706
304,0.269224,14.3688
305,0.268236,14.3671
306,0.267251,14.3653
307,0.266267,14.3634
308,0.265287,14.3616
309,0.264308,14.3597
310,0.263332,14.3578
311,0.262358,14.3559
312,0.261387,14.354
313,0.260418,14.352
314,0.259452,14.3501
315,0.258487,14.3481
316,0.257526,14.3461
317,0.256566,14.344
318,0.255609,14.342
319,0.254654,14.3399
320,0.253702,14.3379
321,0.252752,14.3358
322,0.251805,14.3337
323,0.25086,14.3316
324,0.249917,14.3294
325,0.248977,14.3273
326,0.248039,14.3251
327,0.247103,14.3229
328,0.24617,14.3208
