Time,TR,RM
0,1,0.282723
1,0.922483,0.297135
2,0.870606,0.314981
3,0.83306,0.333551
4,0.80403,0.352233
5,0.780405,0.370894
6,0.760401,0.389525
7,0.742939,0.408155
8,0.727333,0.426824
9,0.713132,0.445568
10,0.70003,0.464423
11,0.68781,0.483412
12,0.676317,0.502558
13,0.665435,0.521873
14,0.655079,0.541368
15,0.645179,0.561048
16,0.635682,0.580916
17,0.626546,0.600972
18,0.617733,0.621213
19,0.609215,0.641637
20,0.600965,0.662239
21,0.592962,0.683014
22,0.585186,0.703955
23,0.577622,0.725057
24,0.570254,0.746313
25,0.56307,0.767716
26,0.556056,0.789258
27,0.549204,0.810933
28,0.542503,0.832733
29,0.535945,0.854652
30,0.529521,0.876682
31,0.523225,0.898815
32,0.51705,0.921046
33,0.51099,0.943368
34,0.50504,0.965773
35,0.499194,0.988255
36,0.493448,1.01081
37,0.487798,1.03343
38,0.48224,1.0561
39,0.47677,1.07883
40,0.471386,1.10161
41,0.466083,1.12442
42,0.460859,1.14728
43,0.455712,1.17016
44,0.450639,1.19308
45,0.445638,1.21601
46,0.440707,1.23896
47,0.435844,1.26192
48,0.431047,1.28489
49,0.426314,1.30787
50,0.421645,1.33084
51,0.417037,1.35381
52,0.41249,1.37678
53,0.408002,1.39973
54,0.403571,1.42268
55,0.399197,1.4456
56,0.394879,1.46851
57,0.390615,1.49139
58,0.386406,1.51425
59,0.382249,1.53709
60,0.378144,1.55989
61,0.374091,1.58266
62,0.370088,1.6054
63,0.366135,1.62811
64,0.362232,1.65077
65,0.358376,1.6734
66,0.354569,1.69599
67,0.350808,1.71853
68,0.347095,1.74103
69,0.343427,1.76349
70,0.339805,1.7859
71,0.336228,1.80826
72,0.332695,1.83058
73,0.329206,1.85284
74,0.32576,1.87506
75,0.322358,1.89723
76,0.318997,1.91934
77,0.315679,1.9414
78,0.312402,1.96341
79,0.309165,1.98536
80,0.30597,2.00726
81,0.302814,2.02911
82,0.299698,2.0509
83,0.296621,2.07263
84,0.293582,2.09431
85,0.290582,2.11593
86,0.28762,2.1375
87,0.284694,2.15901
88,0.281806,2.18046
89,0.278954,2.20186
90,0.276139,2.2232
91,0.273359,2.24448
92,0.270614,2.2657
93,0.267903,2.28687
94,0.265228,2.30798
95,0.262586,2.32903
96,0.259977,2.35003
97,0.257402,2.37096
98,0.25486,2.39184
99,0.252349,2.41267
100,0.249871,2.43343
101,0.247424,2.45414
102,0.245009,2.47479
103,0.242624,2.49539
104,0.240269,2.51592
105,0.237945,2.53641
106,0.235649,2.55683
107,0.233383,2.5772
108,0.231146,2.59751
109,0.228938,2.61777
110,0.226757,2.63797
111,0.224604,2.65812
112,0.222478,2.67821
113,0.22038,2.69824
114,0.218308,2.71822
115,0.216262,2.73814
116,0.214242,2.75801
117,0.212247,2.77783
118,0.210278,2.79759
119,0.208334,2.8173
120,0.206414,2.83695
121,0.204518,2.85655
122,0.202646,2.8761
123,0.200798,2.89559
124,0.198972,2.91503
125,0.19717,2.93442
126,0.19539,2.95376
127,0.193633,2.97304
128,0.191897,2.99227
129,0.190183,3.01145
130,0.18849,3.03058
131,0.186818,3.04965
132,0.185167,3.06868
133,0.183537,3.08765
134,0.181926,3.10658
135,0.180335,3.12545
136,0.178764,3.14427
137,0.177213,3.16305
138,0.17568,3.18177
139,0.174166,3.20044
140,0.17267,3.21907
141,0.171193,3.23764
142,0.169733,3.25617
143,0.168291,3.27464
144,0.166867,3.29307
145,0.16546,3.31145
146,0.16407,3.32978
147,0.162696,3.34806
148,0.161339,3.3663
149,0.159998,3.38449
150,0.158674,3.40263
151,0.157365,3.42072
152,0.156071,3.43877
153,0.154793,3.45676
154,0.15353,3.47472
155,0.152281,3.49262
156,0.151048,3.51048
157,0.149829,3.5283
158,0.148624,3.54606
159,0.147433,3.56379
160,0.146256,3.58146
161,0.145092,3.59909
162,0.143942,3.61668
163,0.142806,3.63422
164,0.141682,3.65172
165,0.140571,3.66917
166,0.139473,3.68657
167,0.138388,3.70393
168,0.137315,3.72125
169,0.136254,3.73853
170,0.135205,3.75576
171,0.134167,3.77294
172,0.133142,3.79009
173,0.132128,3.80718
174,0.131125,3.82424
175,0.130133,3.84125
176,0.129153,3.85822
177,0.128183,3.87515
178,0.127224,3.89204
179,0.126275,3.90888
180,0.125337,3.92568
181,0.124409,3.94244
182,0.123492,3.95915
183,0.122584,3.97582
184,0.121686,3.99246
185,0.120798,4.00905
186,0.119919,4.0256
187,0.11905,4.0421
188,0.11819,4.05857
189,0.117339,4.07499
190,0.116498,4.09138
191,0.115665,4.10772
192,0.114841,4.12402
193,0.114026,4.14029
194,0.113219,4.15651
195,0.112421,4.17269
196,0.111631,4.18883
197,0.110849,4.20493
