Time,TR,RM
0,1,0.282723
1,0.977909,0.296042
2,0.958563,0.31629
3,0.941377,0.339519
4,0.925939,0.36483
5,0.911955,0.391951
6,0.899209,0.420794
7,0.887528,0.451347
8,0.876776,0.483633
9,0.86684,0.517697
10,0.857629,0.553593
11,0.849061,0.591383
12,0.841069,0.631132
13,0.833594,0.672906
14,0.826584,0.716774
15,0.819992,0.762802
16,0.813777,0.811057
17,0.807904,0.861603
18,0.802338,0.914504
19,0.797051,0.969818
20,0.792015,1.0276
21,0.787206,1.08791
22,0.782601,1.1508
23,0.778181,1.2163
24,0.773925,1.28446
25,0.769819,1.35531
26,0.765846,1.42888
27,0.761991,1.50519
28,0.758243,1.58425
29,0.754588,1.66608
30,0.751016,1.75067
31,0.747517,1.83801
32,0.744082,1.9281
33,0.740702,2.0209
34,0.73737,2.11638
35,0.734078,2.21452
36,0.730821,2.31525
37,0.727593,2.41852
38,0.724389,2.52427
39,0.721203,2.63244
40,0.718033,2.74293
41,0.714874,2.85567
42,0.711723,2.97058
43,0.708578,3.08754
44,0.705436,3.20646
45,0.702294,3.32723
46,0.699152,3.44974
47,0.696008,3.57387
48,0.692861,3.69951
49,0.689709,3.82654
50,0.686553,3.95483
51,0.683391,4.08426
52,0.680224,4.2147
53,0.677052,4.34603
54,0.673875,4.47812
55,0.670692,4.61084
56,0.667506,4.74409
57,0.664315,4.87772
58,0.661121,5.01163
59,0.657924,5.14569
60,0.654725,5.2798
61,0.651526,5.41383
62,0.648327,5.54769
63,0.645128,5.68127
64,0.641931,5.81447
65,0.638738,5.94719
66,0.635548,6.07933
67,0.632363,6.21082
68,0.629184,6.34157
69,0.626012,6.4715
70,0.622847,6.60053
71,0.619692,6.72859
72,0.616546,6.85563
73,0.613411,6.98156
74,0.610288,7.10634
75,0.607177,7.22992
76,0.604079,7.35223
77,0.600995,7.47325
78,0.597926,7.59292
79,0.594872,7.71121
80,0.591834,7.82808
81,0.588813,7.9435
82,0.585809,8.05744
83,0.582823,8.16988
84,0.579855,8.2808
85,0.576906,8.39017
86,0.573976,8.49799
87,0.571065,8.60423
88,0.568174,8.70889
89,0.565303,8.81196
90,0.562453,8.91343
