Time,TR,RM
551,0.584953,9.40259
552,0.583994,9.41118
553,0.583036,9.4198
554,0.582078,9.42843
555,0.581122,9.43709
556,0.580167,9.44576
557,0.579212,9.45446
558,0.578258,9.46317
559,0.577305,9.47191
560,0.576354,9.48067
561,0.575402,9.48945
562,0.574452,9.49824
563,0.573503,9.50706
564,0.572555,9.5159
565,0.571607,9.52476
566,0.570661,9.53364
567,0.569715,9.54254
568,0.568771,9.55146
569,0.567827,9.5604
570,0.566884,9.56937
571,0.565942,9.57835
572,0.565002,9.58735
573,0.564062,9.59638
574,0.563123,9.60542
575,0.562185,9.61448
576,0.561248,9.62357
577,0.560311,9.63267
578,0.559376,9.6418
579,0.558442,9.65094
580,0.557509,9.66011
581,0.556577,9.6693
582,0.555646,9.67851
583,0.554715,9.68773
584,0.553786,9.69698
585,0.552858,9.70625
586,0.551931,9.71554
587,0.551004,9.72485
588,0.550079,9.73418
589,0.549155,9.74353
590,0.548231,9.7529
591,0.547309,9.76229
592,0.546388,9.7717
593,0.545468,9.78113
594,0.544549,9.79058
595,0.543631,9.80006
596,0.542713,9.80955
597,0.541797,9.81906
598,0.540882,9.82859
599,0.539968,9.83815
