Time,TR,RM
332,0.238644,10.4867
333,0.237811,10.4954
334,0.236979,10.5039
335,0.236148,10.5123
336,0.235319,10.5206
337,0.23449,10.5287
338,0.233663,10.5367
339,0.232838,10.5446
340,0.232013,10.5524
341,0.23119,10.56
342,0.230368,10.5675
343,0.229548,10.5749
344,0.228729,10.5822
345,0.227911,10.5894
346,0.227095,10.5964
347,0.22628,10.6033
348,0.225466,10.6101
349,0.224654,10.6168
350,0.223843,10.6234
351,0.223033,10.6299
352,0.222225,10.6363
353,0.221419,10.6426
354,0.220613,10.6487
355,0.21981,10.6548
356,0.219007,10.6608
357,0.218206,10.6666
358,0.217407,10.6724
359,0.216609,10.6781
360,0.215812,10.6836
361,0.215018,10.6891
362,0.214224,10.6945
363,0.213432,10.6998
364,0.212642,10.705
365,0.211853,10.7101
366,0.211066,10.7151
367,0.21028,10.72
368,0.209496,10.7248
369,0.208713,10.7296
370,0.207932,10.7343
371,0.207152,10.7389
372,0.206374,10.7434
373,0.205598,10.7478
374,0.204823,10.7521
375,0.20405,10.7564
376,0.203279,10.7606
377,0.202509,10.7647
378,0.201741,10.7687
379,0.200974,10.7727
380,0.200209,10.7766
381,0.199446,10.7804
382,0.198685,10.7841
383,0.197925,10.7878
384,0.197167,10.7914
385,0.19641,10.7949
386,0.195656,10.7984
387,0.194902,10.8018
388,0.194151,10.8051
389,0.193402,10.8084
390,0.192654,10.8116
391,0.191908,10.8147
392,0.191163,10.8178
393,0.190421,10.8208
394,0.18968,10.8238
395,0.188941,10.8267
396,0.188203,10.8295
397,0.187468,10.8323
398,0.186734,10.835
399,0.186002,10.8377
400,0.185272,10.8403
401,0.184543,10.8428
402,0.183817,10.8454
403,0.183092,10.8478
404,0.182369,10.8502
405,0.181648,10.8525
406,0.180929,10.8548
407,0.180211,10.8571
408,0.179496,10.8593
409,0.178782,10.8614
410,0.17807,10.8635
411,0.17736,10.8656
412,0.176652,10.8676
413,0.175945,10.8695
414,0.175241,10.8715
415,0.174538,10.8733
416,0.173838,10.8752
417,0.173139,10.8769
418,0.172442,10.8787
419,0.171747,10.8804
420,0.171054,10.882
421,0.170363,10.8837
422,0.169673,10.8852
423,0.168986,10.8868
424,0.168301,10.8883
425,0.167617,10.8897
426,0.166935,10.8912
427,0.166256,10.8926
428,0.165578,10.8939
429,0.164902,10.8952
430,0.164228,10.8965
431,0.163556,10.8978
432,0.162886,10.899
433,0.162218,10.9002
434,0.161552,10.9013
435,0.160888,10.9024
436,0.160226,10.9035
437,0.159565,10.9045
438,0.158907,10.9056
439,0.158251,10.9066
440,0.157596,10.9075
441,0.156944,10.9084
442,0.156294,10.9093
443,0.155645,10.9102
444,0.154999,10.9111
445,0.154354,10.9119
446,0.153712,10.9127
447,0.153071,10.9134
448,0.152432,10.9142
449,0.151796,10.9149
450,0.151161,10.9155
451,0.150529,10.9162
452,0.149898,10.9168
453,0.149269,10.9175
454,0.148643,10.918
455,0.148018,10.9186
456,0.147395,10.9191
457,0.146775,10.9197
458,0.146156,10.9202
459,0.145539,10.9206
460,0.144925,10.9211
461,0.144312,10.9215
462,0.143701,10.9219
463,0.143093,10.9223
464,0.142486,10.9227
465,0.141881,10.923
466,0.141278,10.9234
467,0.140678,10.9237
468,0.140079,10.924
469,0.139482,10.9242
470,0.138887,10.9245
471,0.138295,10.9247
472,0.137704,10.925
473,0.137115,10.9252
474,0.136528,10.9253
475,0.135944,10.9255
476,0.135361,10.9257
477,0.13478,10.9258
478,0.134201,10.9259
479,0.133625,10.926
480,0.13305,10.9261
481,0.132477,10.9262
482,0.131906,10.9263
483,0.131337,10.9263
484,0.130771,10.9264
485,0.130206,10.9264
486,0.129643,10.9264
487,0.129082,10.9264
488,0.128523,10.9264
489,0.127966,10.9263
490,0.127411,10.9263
491,0.126858,10.9262
492,0.126307,10.9262
493,0.125759,10.9261
494,0.125211,10.926
495,0.124666,10.9259
496,0.124123,10.9258
497,0.123582,10.9257
498,0.123043,10.9255
499,0.122506,10.9254
500,0.121971,10.9252
501,0.121438,10.9251
502,0.120906,10.9249
503,0.120377,10.9247
504,0.11985,10.9245
505,0.119324,10.9243
506,0.118801,10.9241
507,0.118279,10.9239
508,0.117759,10.9237
509,0.117242,10.9234
510,0.116726,10.9232
511,0.116212,10.9229
512,0.115701,10.9227
513,0.115191,10.9224
514,0.114683,10.9221
515,0.114177,10.9218
516,0.113672,10.9215
517,0.11317,10.9212
518,0.11267,10.9209
519,0.112172,10.9206
520,0.111675,10.9203
521,0.11118,10.92
522,0.110688,10.9196
523,0.110197,10.9193
524,0.109708,10.919
525,0.109221,10.9186
526,0.108736,10.9183
527,0.108253,10.9179
528,0.107772,10.9175
529,0.107292,10.9172
530,0.106815,10.9168
531,0.106339,10.9164
532,0.105865,10.916
533,0.105393,10.9156
534,0.104923,10.9152
535,0.104455,10.9148
536,0.103988,10.9144
537,0.103524,10.914
538,0.103061,10.9136
539,0.1026,10.9132
540,0.102141,10.9128
541,0.101684,10.9124
542,0.101229,10.9119
543,0.100775,10.9115
544,0.100324,10.9111
545,0.0998739,10.9106
546,0.0994259,10.9102
547,0.0989796,10.9097
548,0.0985352,10.9093
549,0.0980926,10.9088
550,0.0976518,10.9084
551,0.0972128,10.9079
552,0.0967755,10.9075
553,0.0963401,10.907
554,0.0959064,10.9066
555,0.0954745,10.9061
556,0.0950444,10.9056
557,0.0946161,10.9051
558,0.0941895,10.9047
559,0.0937647,10.9042
