Time,TR,RM
0,1,0.282723
1,0.941067,0.307632
2,0.892072,0.33982
3,0.850651,0.37565
4,0.815151,0.414307
5,0.784381,0.455567
6,0.757459,0.499383
7,0.733711,0.545782
8,0.712617,0.594823
9,0.693767,0.646586
10,0.67683,0.70116
11,0.661539,0.758641
12,0.647673,0.819129
13,0.635048,0.882722
14,0.623511,0.949523
15,0.612929,1.01963
16,0.603192,1.09314
17,0.594204,1.17014
18,0.58588,1.25072
19,0.578151,1.33497
20,0.570952,1.42297
21,0.564228,1.51477
22,0.557931,1.61044
23,0.552018,1.71004
24,0.546451,1.81361
25,0.541195,1.92116
26,0.536222,2.03273
27,0.531503,2.14832
28,0.527016,2.26791
29,0.522738,2.39149
30,0.51865,2.51902
31,0.514734,2.65044
32,0.510976,2.78568
33,0.50736,2.92466
34,0.503875,3.06728
35,0.500509,3.21341
36,0.497252,3.36293
37,0.494094,3.51568
38,0.491028,3.67149
39,0.488045,3.8302
40,0.48514,3.9916
41,0.482307,4.15549
42,0.479539,4.32165
43,0.476833,4.48985
44,0.474184,4.65986
45,0.471589,4.83142
46,0.469043,5.0043
47,0.466545,5.17822
48,0.46409,5.35294
49,0.461678,5.52819
50,0.459306,5.70371
51,0.456971,5.87923
52,0.454673,6.05451
53,0.45241,6.22929
54,0.45018,6.40331
55,0.447982,6.57635
56,0.445816,6.74816
57,0.443679,6.91853
58,0.441572,7.08724
59,0.439493,7.25408
60,0.437442,7.41887
61,0.435417,7.58142
62,0.433418,7.74157
63,0.431444,7.89916
64,0.429495,8.05405
65,0.427569,8.20611
66,0.425667,8.35522
67,0.423787,8.50129
68,0.421929,8.64421
69,0.420092,8.78392
70,0.418276,8.92034
71,0.416479,9.05342
72,0.414702,9.18312
73,0.412943,9.3094
74,0.411202,9.43224
75,0.409478,9.55163
76,0.40777,9.66757
77,0.406079,9.78005
78,0.404403,9.88909
79,0.402741,9.99471
80,0.401093,10.0969
81,0.399458,10.1958
82,0.397836,10.2914
83,0.396227,10.3836
84,0.394628,10.4727
85,0.393041,10.5585
86,0.391464,10.6412
87,0.389897,10.7209
88,0.388338,10.7976
89,0.386789,10.8713
90,0.385248,10.9421
91,0.383715,11.0102
92,0.382188,11.0755
93,0.380669,11.1381
94,0.379156,11.1981
95,0.377649,11.2556
96,0.376147,11.3106
97,0.37465,11.3632
98,0.373159,11.4136
99,0.371671,11.4616
100,0.370188,11.5075
101,0.368709,11.5513
102,0.367233,11.593
103,0.36576,11.6327
104,0.364291,11.6705
105,0.362824,11.7065
106,0.361359,11.7407
107,0.359897,11.7731
108,0.358437,11.8039
109,0.356979,11.833
110,0.355522,11.8607
111,0.354068,11.8868
112,0.352614,11.9114
113,0.351162,11.9347
114,0.349712,11.9566
115,0.348262,11.9773
116,0.346813,11.9967
117,0.345366,12.0148
118,0.343919,12.0319
119,0.342473,12.0478
120,0.341028,12.0627
121,0.339583,12.0766
122,0.33814,12.0894
123,0.336697,12.1014
124,0.335254,12.1124
125,0.333813,12.1225
126,0.332371,12.1318
127,0.330931,12.1403
128,0.329491,12.1481
129,0.328052,12.155
130,0.326614,12.1613
131,0.325176,12.1669
132,0.323739,12.1719
133,0.322303,12.1762
134,0.320867,12.1799
135,0.319433,12.183
136,0.317999,12.1856
137,0.316566,12.1877
138,0.315135,12.1892
139,0.313704,12.1903
140,0.312274,12.1909
141,0.310846,12.1911
142,0.309419,12.1908
143,0.307993,12.1901
144,0.306568,12.1891
145,0.305145,12.1876
146,0.303723,12.1859
147,0.302302,12.1837
148,0.300884,12.1813
149,0.299466,12.1785
150,0.298051,12.1754
151,0.296637,12.1721
152,0.295225,12.1685
153,0.293815,12.1646
154,0.292407,12.1604
155,0.291001,12.1561
156,0.289597,12.1515
157,0.288196,12.1467
158,0.286796,12.1417
159,0.285399,12.1365
160,0.284004,12.1311
161,0.282611,12.1255
162,0.281221,12.1198
163,0.279834,12.1139
164,0.278449,12.1079
165,0.277067,12.1017
166,0.275687,12.0954
167,0.274311,12.089
168,0.272937,12.0824
169,0.271566,12.0757
170,0.270198,12.0689
171,0.268833,12.062
172,0.267471,12.055
173,0.266112,12.048
174,0.264756,12.0408
175,0.263404,12.0335
176,0.262055,12.0262
177,0.260709,12.0188
178,0.259367,12.0114
179,0.258028,12.0038
180,0.256692,11.9962
181,0.25536,11.9886
182,0.254032,11.9809
183,0.252707,11.9732
184,0.251386,11.9654
185,0.250069,11.9576
186,0.248755,11.9497
187,0.247445,11.9418
188,0.246139,11.9339
189,0.244837,11.926
190,0.243539,11.918
191,0.242244,11.91
192,0.240954,11.902
193,0.239668,11.8939
194,0.238385,11.8859
195,0.237107,11.8778
196,0.235833,11.8698
197,0.234563,11.8617
198,0.233297,11.8536
199,0.232036,11.8455
200,0.230778,11.8374
201,0.229525,11.8293
202,0.228276,11.8212
203,0.227032,11.8132
204,0.225792,11.8051
205,0.224556,11.797
206,0.223324,11.7889
207,0.222097,11.7809
208,0.220875,11.7728
209,0.219657,11.7648
210,0.218443,11.7568
211,0.217234,11.7488
212,0.216029,11.7408
213,0.214829,11.7328
214,0.213633,11.7248
215,0.212442,11.7169
216,0.211256,11.7089
217,0.210074,11.701
218,0.208896,11.6931
219,0.207724,11.6853
220,0.206555,11.6774
221,0.205392,11.6696
222,0.204233,11.6618
223,0.203079,11.6541
224,0.20193,11.6463
225,0.200785,11.6386
226,0.199645,11.6309
227,0.198509,11.6232
228,0.197379,11.6156
229,0.196253,11.608
230,0.195132,11.6004
231,0.194015,11.5928
232,0.192903,11.5853
233,0.191796,11.5778
234,0.190694,11.5703
235,0.189596,11.5629
236,0.188504,11.5555
237,0.187416,11.5481
238,0.186332,11.5408
239,0.185254,11.5335
240,0.18418,11.5262
241,0.183111,11.519
242,0.182047,11.5117
243,0.180987,11.5046
244,0.179933,11.4974
245,0.178883,11.4903
246,0.177838,11.4832
247,0.176797,11.4762
248,0.175762,11.4692
249,0.174731,11.4622
250,0.173705,11.4552
251,0.172683,11.4483
252,0.171667,11.4414
253,0.170655,11.4346
254,0.169648,11.4278
255,0.168645,11.421
256,0.167648,11.4143
257,0.166655,11.4076
258,0.165667,11.4009
259,0.164683,11.3943
260,0.163704,11.3876
261,0.16273,11.3811
262,0.161761,11.3745
263,0.160796,11.3681
264,0.159836,11.3616
265,0.158881,11.3552
266,0.15793,11.3488
267,0.156985,11.3424
268,0.156043,11.3361
269,0.155107,11.3298
270,0.154175,11.3235
271,0.153247,11.3173
272,0.152324,11.3111
273,0.151406,11.305
274,0.150493,11.2989
275,0.149584,11.2928
276,0.14868,11.2867
277,0.14778,11.2807
278,0.146885,11.2748
279,0.145994,11.2688
280,0.145108,11.2629
281,0.144226,11.257
282,0.143349,11.2512
283,0.142477,11.2454
284,0.141609,11.2396
285,0.140745,11.2339
286,0.139886,11.2282
287,0.139031,11.2225
288,0.138181,11.2168
289,0.137336,11.2112
290,0.136494,11.2057
291,0.135657,11.2001
292,0.134825,11.1946
293,0.133997,11.1891
294,0.133173,11.1837
295,0.132354,11.1783
296,0.131539,11.1729
297,0.130728,11.1676
298,0.129922,11.1623
299,0.12912,11.157
300,0.128322,11.1517
301,0.127529,11.1465
302,0.12674,11.1413
303,0.125955,11.1362
304,0.125174,11.1311
305,0.124398,11.126
306,0.123625,11.1209
307,0.122857,11.1159
308,0.122093,11.1109
309,0.121334,11.1059
310,0.120578,11.101
311,0.119827,11.0961
312,0.11908,11.0912
313,0.118336,11.0864
314,0.117597,11.0816
315,0.116863,11.0768
316,0.116132,11.072
317,0.115405,11.0673
318,0.114682,11.0626
319,0.113963,11.058
320,0.113248,11.0533
321,0.112538,11.0487
322,0.111831,11.0441
323,0.111128,11.0396
324,0.110429,11.0351
325,0.109734,11.0306
326,0.109043,11.0261
327,0.108356,11.0217
328,0.107673,11.0173
329,0.106993,11.0129
330,0.106318,11.0086
331,0.105646,11.0042
332,0.104978,10.9999
333,0.104314,10.9957
334,0.103654,10.9914
335,0.102997,10.9872
336,0.102345,10.9831
337,0.101696,10.9789
338,0.10105,10.9748
339,0.100409,10.9707
340,0.0997707,10.9666
341,0.0991365,10.9625
342,0.098506,10.9585
343,0.0978791,10.9545
344,0.0972558,10.9505
345,0.0966361,10.9466
346,0.0960201,10.9427
347,0.0954076,10.9388
348,0.0947987,10.9349
349,0.0941933,10.9311
350,0.0935915,10.9272
351,0.0929932,10.9234
352,0.0923984,10.9197
353,0.0918071,10.9159
354,0.0912193,10.9122
355,0.0906349,10.9085
356,0.0900539,10.9048
357,0.0894764,10.9012
358,0.0889023,10.8975
359,0.0883316,10.8939
360,0.0877642,10.8904
361,0.0872002,10.8868
362,0.0866396,10.8833
363,0.0860823,10.8798
364,0.0855283,10.8763
365,0.0849776,10.8728
366,0.0844301,10.8694
367,0.083886,10.866
368,0.0833451,10.8626
369,0.0828074,10.8592
370,0.0822729,10.8559
371,0.0817417,10.8525
372,0.0812136,10.8492
373,0.0806887,10.8459
374,0.080167,10.8427
375,0.0796484,10.8394
376,0.0791329,10.8362
377,0.0786205,10.833
378,0.0781112,10.8298
379,0.077605,10.8267
380,0.0771019,10.8235
381,0.0766018,10.8204
382,0.0761048,10.8173
383,0.0756107,10.8143
384,0.0751197,10.8112
385,0.0746316,10.8082
386,0.0741466,10.8052
387,0.0736644,10.8022
388,0.0731852,10.7992
389,0.072709,10.7963
390,0.0722356,10.7933
391,0.0717652,10.7904
392,0.0712976,10.7875
393,0.0708329,10.7846
394,0.070371,10.7818
395,0.069912,10.779
396,0.0694558,10.7761
397,0.0690024,10.7733
398,0.0685518,10.7706
399,0.068104,10.7678
400,0.0676589,10.7651
401,0.0672166,10.7623
402,0.066777,10.7596
403,0.0663401,10.7569
404,0.065906,10.7543
405,0.0654745,10.7516
406,0.0650457,10.749
407,0.0646195,10.7464
408,0.064196,10.7438
409,0.0637752,10.7412
410,0.0633569,10.7386
411,0.0629413,10.7361
412,0.0625282,10.7336
413,0.0621177,10.7311
414,0.0617098,10.7286
415,0.0613044,10.7261
416,0.0609016,10.7236
417,0.0605012,10.7212
418,0.0601034,10.7187
419,0.0597081,10.7163
420,0.0593153,10.7139
421,0.0589249,10.7116
422,0.0585369,10.7092
423,0.0581514,10.7068
424,0.0577684,10.7045
425,0.0573877,10.7022
426,0.0570094,10.6999
427,0.0566335,10.6976
