Time,TR,RM
0,1,0.282723
1,0.978333,0.30244
2,0.960406,0.33536
3,0.945325,0.375128
4,0.932442,0.420554
5,0.9213,0.471481
6,0.911559,0.528052
7,0.902955,0.59053
8,0.895282,0.659234
9,0.888375,0.734508
10,0.8821,0.816702
11,0.876344,0.90616
12,0.871015,1.0032
13,0.866034,1.10812
14,0.861333,1.22116
15,0.856855,1.34251
16,0.852548,1.47231
17,0.84837,1.61062
18,0.844282,1.7574
19,0.840253,1.91257
20,0.836253,2.07594
21,0.83226,2.24724
22,0.828253,2.4261
23,0.824215,2.61211
24,0.820132,2.80476
25,0.815993,3.00349
26,0.811791,3.20768
27,0.807519,3.41667
28,0.803173,3.62979
29,0.798753,3.84634
30,0.794256,4.06561
31,0.789685,4.2869
32,0.785043,4.50954
33,0.780332,4.73288
34,0.775557,4.95629
35,0.770724,5.17919
36,0.765837,5.40103
37,0.760904,5.62133
38,0.75593,5.83963
39,0.750922,6.05554
40,0.745887,6.26868
41,0.740831,6.47877
42,0.735761,6.68552
43,0.730683,6.88871
44,0.725602,7.08816
45,0.720526,7.28372
46,0.71546,7.47526
47,0.710408,7.6627
48,0.705375,7.84598
49,0.700367,8.02506
50,0.695388,8.19991
51,0.690441,8.37055
52,0.68553,8.53699
53,0.680658,8.69926
54,0.675829,8.8574
55,0.671044,9.01147
56,0.666307,9.16152
57,0.661619,9.30763
58,0.656982,9.44986
59,0.652397,9.5883
60,0.647866,9.72302
61,0.64339,9.8541
62,0.63897,9.98164
63,0.634606,10.1057
64,0.630298,10.2264
65,0.626048,10.3438
66,0.621855,10.458
67,0.61772,10.5691
68,0.613641,10.6771
69,0.609619,10.7822
70,0.605655,10.8844
71,0.601746,10.9838
72,0.597893,11.0805
73,0.594095,11.1745
74,0.590351,11.2659
75,0.586662,11.3549
76,0.583025,11.4414
77,0.579441,11.5256
78,0.575908,11.6074
79,0.572426,11.687
80,0.568994,11.7645
81,0.56561,11.8398
82,0.562274,11.9131
83,0.558985,11.9844
84,0.555742,12.0537
85,0.552544,12.1211
86,0.549391,12.1867
87,0.54628,12.2505
88,0.543212,12.3125
89,0.540185,12.3729
90,0.537198,12.4316
91,0.53425,12.4887
92,0.531341,12.5442
93,0.52847,12.5982
94,0.525635,12.6507
95,0.522836,12.7018
96,0.520072,12.7514
97,0.517342,12.7997
98,0.514645,12.8466
99,0.51198,12.8923
100,0.509347,12.9366
101,0.506744,12.9798
102,0.504171,13.0217
103,0.501628,13.0624
104,0.499113,13.102
105,0.496625,13.1405
106,0.494165,13.1779
107,0.491731,13.2142
108,0.489322,13.2495
109,0.486938,13.2838
110,0.484579,13.3171
111,0.482243,13.3494
112,0.47993,13.3808
113,0.477639,13.4113
114,0.475371,13.4408
115,0.473123,13.4695
116,0.470896,13.4974
117,0.468689,13.5244
118,0.466502,13.5506
119,0.464334,13.5761
120,0.462185,13.6007
121,0.460053,13.6246
122,0.45794,13.6478
123,0.455843,13.6702
124,0.453763,13.6919
125,0.4517,13.713
126,0.449652,13.7334
127,0.44762,13.7531
128,0.445603,13.7722
129,0.443601,13.7907
130,0.441613,13.8086
131,0.439639,13.8258
132,0.437678,13.8425
133,0.435731,13.8587
134,0.433797,13.8743
135,0.431876,13.8893
136,0.429967,13.9038
137,0.42807,13.9178
138,0.426185,13.9313
139,0.424311,13.9443
140,0.422448,13.9569
141,0.420597,13.969
142,0.418756,13.9806
143,0.416925,13.9917
144,0.415105,14.0025
145,0.413295,14.0128
146,0.411494,14.0227
147,0.409703,14.0321
148,0.407922,14.0412
149,0.406149,14.0499
150,0.404386,14.0583
151,0.402631,14.0662
152,0.400885,14.0738
153,0.399147,14.0811
154,0.397417,14.088
155,0.395696,14.0945
156,0.393982,14.1008
157,0.392276,14.1067
158,0.390578,14.1123
159,0.388887,14.1176
160,0.387203,14.1226
161,0.385527,14.1274
162,0.383858,14.1318
163,0.382195,14.136
164,0.38054,14.1399
165,0.378891,14.1435
166,0.377249,14.1469
167,0.375613,14.15
168,0.373984,14.1528
169,0.372361,14.1555
170,0.370744,14.1579
171,0.369133,14.1601
172,0.367528,14.162
173,0.365929,14.1637
174,0.364336,14.1653
175,0.362749,14.1666
176,0.361167,14.1677
177,0.359591,14.1686
178,0.35802,14.1693
179,0.356455,14.1699
180,0.354896,14.1702
181,0.353341,14.1704
182,0.351792,14.1704
183,0.350248,14.1702
184,0.34871,14.1699
185,0.347176,14.1694
186,0.345648,14.1688
187,0.344124,14.168
188,0.342606,14.167
189,0.341092,14.1659
190,0.339584,14.1647
